humidity,pressure,temperature,current time
0.0,1015.0515688579293,22.00357194542885,Wed Sep 25 10:58:08 2019
0.0,1013.5824367561577,21.92325676828623,Wed Sep 25 14:31:40 2019
0.0,1013.5206810873516,21.93329616135452,Wed Sep 25 14:32:40 2019
0.0,1013.4935263084178,21.888118901714915,Wed Sep 25 14:41:15 2019
0.0,1013.5731009591253,21.888118901714915,Wed Sep 25 14:42:15 2019
0.0,1013.4580898547523,21.883099207654595,Wed Sep 25 14:43:15 2019
0.0,1013.5198393235271,21.87305982040707,Wed Sep 25 14:44:15 2019
0.0,1013.5637610689223,21.85298104940448,Wed Sep 25 14:45:15 2019
0.0,985.1943650831251,23.479376588040033,Tue Oct  1 11:51:37 2019
